sensor_video,obj_id,obj_lbl,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,tap_depth,pressed_buttons
video_1125.mp4,1125,-16.0_-18.0_3.0,"[-18.0, -16.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1126.mp4,1126,-16.0_-18.0_3.5,"[-18.0, -16.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1127.mp4,1127,-16.0_-18.0_4.0,"[-18.0, -16.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1128.mp4,1128,-16.0_-18.0_4.5,"[-18.0, -16.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1129.mp4,1129,-16.0_-18.0_5.0,"[-18.0, -16.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1130.mp4,1130,-16.0_-18.0_5.5,"[-18.0, -16.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,NONE
video_1131.mp4,1131,-16.0_-18.0_6.0,"[-18.0, -16.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,NONE
video_1132.mp4,1132,-15.0_-18.0_0.0,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1133.mp4,1133,-15.0_-18.0_0.5,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NONE
video_1134.mp4,1134,-15.0_-18.0_1.0,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1135.mp4,1135,-15.0_-18.0_1.5,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,NONE
video_1136.mp4,1136,-15.0_-18.0_2.0,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1137.mp4,1137,-15.0_-18.0_2.5,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,NONE
video_1138.mp4,1138,-15.0_-18.0_3.0,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1139.mp4,1139,-15.0_-18.0_3.5,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1140.mp4,1140,-15.0_-18.0_4.0,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1141.mp4,1141,-15.0_-18.0_4.5,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1142.mp4,1142,-15.0_-18.0_5.0,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1143.mp4,1143,-15.0_-18.0_5.5,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,NONE
video_1144.mp4,1144,-15.0_-18.0_6.0,"[-18.0, -15.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,NONE
video_1145.mp4,1145,-14.0_-18.0_0.0,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1146.mp4,1146,-14.0_-18.0_0.5,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NONE
video_1147.mp4,1147,-14.0_-18.0_1.0,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1148.mp4,1148,-14.0_-18.0_1.5,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,NONE
video_1149.mp4,1149,-14.0_-18.0_2.0,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1150.mp4,1150,-14.0_-18.0_2.5,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,NONE
video_1151.mp4,1151,-14.0_-18.0_3.0,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1152.mp4,1152,-14.0_-18.0_3.5,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1153.mp4,1153,-14.0_-18.0_4.0,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1154.mp4,1154,-14.0_-18.0_4.5,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1155.mp4,1155,-14.0_-18.0_5.0,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1156.mp4,1156,-14.0_-18.0_5.5,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,NONE
video_1157.mp4,1157,-14.0_-18.0_6.0,"[-18.0, -14.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,NONE
video_1158.mp4,1158,-13.0_-18.0_0.0,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1159.mp4,1159,-13.0_-18.0_0.5,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NONE
video_1160.mp4,1160,-13.0_-18.0_1.0,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1161.mp4,1161,-13.0_-18.0_1.5,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,NONE
video_1162.mp4,1162,-13.0_-18.0_2.0,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1163.mp4,1163,-13.0_-18.0_2.5,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,NONE
video_1164.mp4,1164,-13.0_-18.0_3.0,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1165.mp4,1165,-13.0_-18.0_3.5,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1166.mp4,1166,-13.0_-18.0_4.0,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1167.mp4,1167,-13.0_-18.0_4.5,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1168.mp4,1168,-13.0_-18.0_5.0,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1169.mp4,1169,-13.0_-18.0_5.5,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,NONE
video_1170.mp4,1170,-13.0_-18.0_6.0,"[-18.0, -13.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,NONE
video_1171.mp4,1171,-12.0_-18.0_0.0,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1172.mp4,1172,-12.0_-18.0_0.5,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NONE
video_1173.mp4,1173,-12.0_-18.0_1.0,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1174.mp4,1174,-12.0_-18.0_1.5,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,NONE
video_1175.mp4,1175,-12.0_-18.0_2.0,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1176.mp4,1176,-12.0_-18.0_2.5,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,NONE
video_1177.mp4,1177,-12.0_-18.0_3.0,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1178.mp4,1178,-12.0_-18.0_3.5,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1179.mp4,1179,-12.0_-18.0_4.0,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1180.mp4,1180,-12.0_-18.0_4.5,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1181.mp4,1181,-12.0_-18.0_5.0,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1182.mp4,1182,-12.0_-18.0_5.5,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,NONE
video_1183.mp4,1183,-12.0_-18.0_6.0,"[-18.0, -12.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,NONE
video_1184.mp4,1184,-11.0_-18.0_0.0,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1185.mp4,1185,-11.0_-18.0_0.5,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NONE
video_1186.mp4,1186,-11.0_-18.0_1.0,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1187.mp4,1187,-11.0_-18.0_1.5,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,NONE
video_1188.mp4,1188,-11.0_-18.0_2.0,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1189.mp4,1189,-11.0_-18.0_2.5,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,NONE
video_1190.mp4,1190,-11.0_-18.0_3.0,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1191.mp4,1191,-11.0_-18.0_3.5,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1192.mp4,1192,-11.0_-18.0_4.0,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1193.mp4,1193,-11.0_-18.0_4.5,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1194.mp4,1194,-11.0_-18.0_5.0,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1195.mp4,1195,-11.0_-18.0_5.5,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,NONE
video_1196.mp4,1196,-11.0_-18.0_6.0,"[-18.0, -11.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,NONE
video_1197.mp4,1197,-10.0_-18.0_0.0,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1198.mp4,1198,-10.0_-18.0_0.5,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NONE
video_1199.mp4,1199,-10.0_-18.0_1.0,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1200.mp4,1200,-10.0_-18.0_1.5,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,NONE
video_1201.mp4,1201,-10.0_-18.0_2.0,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1202.mp4,1202,-10.0_-18.0_2.5,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,NONE
video_1203.mp4,1203,-10.0_-18.0_3.0,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1204.mp4,1204,-10.0_-18.0_3.5,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1205.mp4,1205,-10.0_-18.0_4.0,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1206.mp4,1206,-10.0_-18.0_4.5,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1207.mp4,1207,-10.0_-18.0_5.0,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1208.mp4,1208,-10.0_-18.0_5.5,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,NONE
video_1209.mp4,1209,-10.0_-18.0_6.0,"[-18.0, -10.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,NONE
video_1210.mp4,1210,-9.0_-18.0_0.0,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1211.mp4,1211,-9.0_-18.0_0.5,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NONE
video_1212.mp4,1212,-9.0_-18.0_1.0,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1213.mp4,1213,-9.0_-18.0_1.5,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,NONE
video_1214.mp4,1214,-9.0_-18.0_2.0,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1215.mp4,1215,-9.0_-18.0_2.5,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,NONE
video_1216.mp4,1216,-9.0_-18.0_3.0,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1217.mp4,1217,-9.0_-18.0_3.5,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1218.mp4,1218,-9.0_-18.0_4.0,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1219.mp4,1219,-9.0_-18.0_4.5,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1220.mp4,1220,-9.0_-18.0_5.0,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1221.mp4,1221,-9.0_-18.0_5.5,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,NONE
video_1222.mp4,1222,-9.0_-18.0_6.0,"[-18.0, -9.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,UP
video_1223.mp4,1223,-8.0_-18.0_0.0,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1224.mp4,1224,-8.0_-18.0_0.5,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NONE
video_1225.mp4,1225,-8.0_-18.0_1.0,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1226.mp4,1226,-8.0_-18.0_1.5,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,NONE
video_1227.mp4,1227,-8.0_-18.0_2.0,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1228.mp4,1228,-8.0_-18.0_2.5,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,NONE
video_1229.mp4,1229,-8.0_-18.0_3.0,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1230.mp4,1230,-8.0_-18.0_3.5,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1231.mp4,1231,-8.0_-18.0_4.0,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1232.mp4,1232,-8.0_-18.0_4.5,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1233.mp4,1233,-8.0_-18.0_5.0,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1234.mp4,1234,-8.0_-18.0_5.5,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,NONE
video_1235.mp4,1235,-8.0_-18.0_6.0,"[-18.0, -8.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,UP
video_1236.mp4,1236,-7.0_-18.0_0.0,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1237.mp4,1237,-7.0_-18.0_0.5,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NONE
video_1238.mp4,1238,-7.0_-18.0_1.0,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1239.mp4,1239,-7.0_-18.0_1.5,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,NONE
video_1240.mp4,1240,-7.0_-18.0_2.0,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1241.mp4,1241,-7.0_-18.0_2.5,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,NONE
video_1242.mp4,1242,-7.0_-18.0_3.0,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1243.mp4,1243,-7.0_-18.0_3.5,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1244.mp4,1244,-7.0_-18.0_4.0,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1245.mp4,1245,-7.0_-18.0_4.5,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1246.mp4,1246,-7.0_-18.0_5.0,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1247.mp4,1247,-7.0_-18.0_5.5,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,UP
video_1248.mp4,1248,-7.0_-18.0_6.0,"[-18.0, -7.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,UP
video_1249.mp4,1249,-6.0_-18.0_0.0,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1250.mp4,1250,-6.0_-18.0_0.5,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NONE
video_1251.mp4,1251,-6.0_-18.0_1.0,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1252.mp4,1252,-6.0_-18.0_1.5,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,NONE
video_1253.mp4,1253,-6.0_-18.0_2.0,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1254.mp4,1254,-6.0_-18.0_2.5,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,NONE
video_1255.mp4,1255,-6.0_-18.0_3.0,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1256.mp4,1256,-6.0_-18.0_3.5,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1257.mp4,1257,-6.0_-18.0_4.0,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1258.mp4,1258,-6.0_-18.0_4.5,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1259.mp4,1259,-6.0_-18.0_5.0,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1260.mp4,1260,-6.0_-18.0_5.5,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,UP
video_1261.mp4,1261,-6.0_-18.0_6.0,"[-18.0, -6.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,UP
video_1262.mp4,1262,-5.0_-18.0_0.0,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1263.mp4,1263,-5.0_-18.0_0.5,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,NONE
video_1264.mp4,1264,-5.0_-18.0_1.0,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1265.mp4,1265,-5.0_-18.0_1.5,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,NONE
video_1266.mp4,1266,-5.0_-18.0_2.0,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1267.mp4,1267,-5.0_-18.0_2.5,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.5,NONE
video_1268.mp4,1268,-5.0_-18.0_3.0,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1269.mp4,1269,-5.0_-18.0_3.5,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,NONE
video_1270.mp4,1270,-5.0_-18.0_4.0,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1271.mp4,1271,-5.0_-18.0_4.5,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,NONE
video_1272.mp4,1272,-5.0_-18.0_5.0,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1273.mp4,1273,-5.0_-18.0_5.5,"[-18.0, -5.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,UP
