sensor_video,obj_id,obj_lbl,obj_pose,pose_id,pose_1,pose_2,pose_3,pose_4,pose_5,pose_6,tap_depth,pressed_buttons
video_1170.mp4,1170,45.0_-24.0_0.0,"[-24.0, 45.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1171.mp4,1171,45.0_-24.0_1.0,"[-24.0, 45.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1172.mp4,1172,45.0_-24.0_2.0,"[-24.0, 45.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1173.mp4,1173,45.0_-24.0_3.0,"[-24.0, 45.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1174.mp4,1174,45.0_-24.0_4.0,"[-24.0, 45.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1175.mp4,1175,45.0_-24.0_5.0,"[-24.0, 45.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,E
video_1176.mp4,1176,45.0_-24.0_6.0,"[-24.0, 45.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,E
video_1177.mp4,1177,48.0_-24.0_0.0,"[-24.0, 48.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1178.mp4,1178,48.0_-24.0_1.0,"[-24.0, 48.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1179.mp4,1179,48.0_-24.0_2.0,"[-24.0, 48.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1180.mp4,1180,48.0_-24.0_3.0,"[-24.0, 48.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1181.mp4,1181,48.0_-24.0_4.0,"[-24.0, 48.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1182.mp4,1182,48.0_-24.0_5.0,"[-24.0, 48.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,E
video_1183.mp4,1183,48.0_-24.0_6.0,"[-24.0, 48.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,E
video_1184.mp4,1184,51.0_-24.0_0.0,"[-24.0, 51.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1185.mp4,1185,51.0_-24.0_1.0,"[-24.0, 51.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1186.mp4,1186,51.0_-24.0_2.0,"[-24.0, 51.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1187.mp4,1187,51.0_-24.0_3.0,"[-24.0, 51.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1188.mp4,1188,51.0_-24.0_4.0,"[-24.0, 51.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1189.mp4,1189,51.0_-24.0_5.0,"[-24.0, 51.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,E
video_1190.mp4,1190,51.0_-24.0_6.0,"[-24.0, 51.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,E
video_1191.mp4,1191,54.0_-24.0_0.0,"[-24.0, 54.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1192.mp4,1192,54.0_-24.0_1.0,"[-24.0, 54.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1193.mp4,1193,54.0_-24.0_2.0,"[-24.0, 54.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1194.mp4,1194,54.0_-24.0_3.0,"[-24.0, 54.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1195.mp4,1195,54.0_-24.0_4.0,"[-24.0, 54.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1196.mp4,1196,54.0_-24.0_5.0,"[-24.0, 54.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,E
video_1197.mp4,1197,54.0_-24.0_6.0,"[-24.0, 54.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,E
video_1198.mp4,1198,57.0_-24.0_0.0,"[-24.0, 57.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1199.mp4,1199,57.0_-24.0_1.0,"[-24.0, 57.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1200.mp4,1200,57.0_-24.0_2.0,"[-24.0, 57.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1201.mp4,1201,57.0_-24.0_3.0,"[-24.0, 57.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1202.mp4,1202,57.0_-24.0_4.0,"[-24.0, 57.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1203.mp4,1203,57.0_-24.0_5.0,"[-24.0, 57.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1204.mp4,1204,57.0_-24.0_6.0,"[-24.0, 57.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,E
video_1205.mp4,1205,60.0_-24.0_0.0,"[-24.0, 60.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1206.mp4,1206,60.0_-24.0_1.0,"[-24.0, 60.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1207.mp4,1207,60.0_-24.0_2.0,"[-24.0, 60.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1208.mp4,1208,60.0_-24.0_3.0,"[-24.0, 60.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1209.mp4,1209,60.0_-24.0_4.0,"[-24.0, 60.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1210.mp4,1210,60.0_-24.0_5.0,"[-24.0, 60.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1211.mp4,1211,60.0_-24.0_6.0,"[-24.0, 60.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,E
video_1212.mp4,1212,63.0_-24.0_0.0,"[-24.0, 63.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1213.mp4,1213,63.0_-24.0_1.0,"[-24.0, 63.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1214.mp4,1214,63.0_-24.0_2.0,"[-24.0, 63.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1215.mp4,1215,63.0_-24.0_3.0,"[-24.0, 63.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1216.mp4,1216,63.0_-24.0_4.0,"[-24.0, 63.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1217.mp4,1217,63.0_-24.0_5.0,"[-24.0, 63.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,W
video_1218.mp4,1218,63.0_-24.0_6.0,"[-24.0, 63.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,W
video_1219.mp4,1219,66.0_-24.0_0.0,"[-24.0, 66.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1220.mp4,1220,66.0_-24.0_1.0,"[-24.0, 66.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1221.mp4,1221,66.0_-24.0_2.0,"[-24.0, 66.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1222.mp4,1222,66.0_-24.0_3.0,"[-24.0, 66.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1223.mp4,1223,66.0_-24.0_4.0,"[-24.0, 66.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1224.mp4,1224,66.0_-24.0_5.0,"[-24.0, 66.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,W
video_1225.mp4,1225,66.0_-24.0_6.0,"[-24.0, 66.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,W
video_1226.mp4,1226,69.0_-24.0_0.0,"[-24.0, 69.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1227.mp4,1227,69.0_-24.0_1.0,"[-24.0, 69.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1228.mp4,1228,69.0_-24.0_2.0,"[-24.0, 69.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1229.mp4,1229,69.0_-24.0_3.0,"[-24.0, 69.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1230.mp4,1230,69.0_-24.0_4.0,"[-24.0, 69.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1231.mp4,1231,69.0_-24.0_5.0,"[-24.0, 69.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,W
video_1232.mp4,1232,69.0_-24.0_6.0,"[-24.0, 69.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,W
video_1233.mp4,1233,72.0_-24.0_0.0,"[-24.0, 72.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1234.mp4,1234,72.0_-24.0_1.0,"[-24.0, 72.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1235.mp4,1235,72.0_-24.0_2.0,"[-24.0, 72.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1236.mp4,1236,72.0_-24.0_3.0,"[-24.0, 72.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1237.mp4,1237,72.0_-24.0_4.0,"[-24.0, 72.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1238.mp4,1238,72.0_-24.0_5.0,"[-24.0, 72.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,W
video_1239.mp4,1239,72.0_-24.0_6.0,"[-24.0, 72.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,W
video_1240.mp4,1240,75.0_-24.0_0.0,"[-24.0, 75.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1241.mp4,1241,75.0_-24.0_1.0,"[-24.0, 75.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1242.mp4,1242,75.0_-24.0_2.0,"[-24.0, 75.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1243.mp4,1243,75.0_-24.0_3.0,"[-24.0, 75.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1244.mp4,1244,75.0_-24.0_4.0,"[-24.0, 75.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1245.mp4,1245,75.0_-24.0_5.0,"[-24.0, 75.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,W
video_1246.mp4,1246,75.0_-24.0_6.0,"[-24.0, 75.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,W
video_1247.mp4,1247,78.0_-24.0_0.0,"[-24.0, 78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1248.mp4,1248,78.0_-24.0_1.0,"[-24.0, 78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1249.mp4,1249,78.0_-24.0_2.0,"[-24.0, 78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1250.mp4,1250,78.0_-24.0_3.0,"[-24.0, 78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1251.mp4,1251,78.0_-24.0_4.0,"[-24.0, 78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1252.mp4,1252,78.0_-24.0_5.0,"[-24.0, 78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,W
video_1253.mp4,1253,78.0_-24.0_6.0,"[-24.0, 78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,W
video_1254.mp4,1254,81.0_-24.0_0.0,"[-24.0, 81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1255.mp4,1255,81.0_-24.0_1.0,"[-24.0, 81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1256.mp4,1256,81.0_-24.0_2.0,"[-24.0, 81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1257.mp4,1257,81.0_-24.0_3.0,"[-24.0, 81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1258.mp4,1258,81.0_-24.0_4.0,"[-24.0, 81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1259.mp4,1259,81.0_-24.0_5.0,"[-24.0, 81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1260.mp4,1260,81.0_-24.0_6.0,"[-24.0, 81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Q
video_1261.mp4,1261,84.0_-24.0_0.0,"[-24.0, 84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1262.mp4,1262,84.0_-24.0_1.0,"[-24.0, 84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1263.mp4,1263,84.0_-24.0_2.0,"[-24.0, 84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1264.mp4,1264,84.0_-24.0_3.0,"[-24.0, 84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1265.mp4,1265,84.0_-24.0_4.0,"[-24.0, 84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1266.mp4,1266,84.0_-24.0_5.0,"[-24.0, 84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Q
video_1267.mp4,1267,84.0_-24.0_6.0,"[-24.0, 84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Q
video_1268.mp4,1268,87.0_-24.0_0.0,"[-24.0, 87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1269.mp4,1269,87.0_-24.0_1.0,"[-24.0, 87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1270.mp4,1270,87.0_-24.0_2.0,"[-24.0, 87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1271.mp4,1271,87.0_-24.0_3.0,"[-24.0, 87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1272.mp4,1272,87.0_-24.0_4.0,"[-24.0, 87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Q
video_1273.mp4,1273,87.0_-24.0_5.0,"[-24.0, 87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Q
video_1274.mp4,1274,87.0_-24.0_6.0,"[-24.0, 87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Q
video_1275.mp4,1275,90.0_-24.0_0.0,"[-24.0, 90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1276.mp4,1276,90.0_-24.0_1.0,"[-24.0, 90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1277.mp4,1277,90.0_-24.0_2.0,"[-24.0, 90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1278.mp4,1278,90.0_-24.0_3.0,"[-24.0, 90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1279.mp4,1279,90.0_-24.0_4.0,"[-24.0, 90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Q
video_1280.mp4,1280,90.0_-24.0_5.0,"[-24.0, 90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Q
video_1281.mp4,1281,90.0_-24.0_6.0,"[-24.0, 90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Q
video_1282.mp4,1282,-90.0_-21.0_0.0,"[-21.0, -90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1283.mp4,1283,-90.0_-21.0_1.0,"[-21.0, -90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1284.mp4,1284,-90.0_-21.0_2.0,"[-21.0, -90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1285.mp4,1285,-90.0_-21.0_3.0,"[-21.0, -90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1286.mp4,1286,-90.0_-21.0_4.0,"[-21.0, -90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1287.mp4,1287,-90.0_-21.0_5.0,"[-21.0, -90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1288.mp4,1288,-90.0_-21.0_6.0,"[-21.0, -90.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,NONE
video_1289.mp4,1289,-87.0_-21.0_0.0,"[-21.0, -87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1290.mp4,1290,-87.0_-21.0_1.0,"[-21.0, -87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1291.mp4,1291,-87.0_-21.0_2.0,"[-21.0, -87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1292.mp4,1292,-87.0_-21.0_3.0,"[-21.0, -87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1293.mp4,1293,-87.0_-21.0_4.0,"[-21.0, -87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1294.mp4,1294,-87.0_-21.0_5.0,"[-21.0, -87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1295.mp4,1295,-87.0_-21.0_6.0,"[-21.0, -87.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,P
video_1296.mp4,1296,-84.0_-21.0_0.0,"[-21.0, -84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1297.mp4,1297,-84.0_-21.0_1.0,"[-21.0, -84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1298.mp4,1298,-84.0_-21.0_2.0,"[-21.0, -84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1299.mp4,1299,-84.0_-21.0_3.0,"[-21.0, -84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1300.mp4,1300,-84.0_-21.0_4.0,"[-21.0, -84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1301.mp4,1301,-84.0_-21.0_5.0,"[-21.0, -84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1302.mp4,1302,-84.0_-21.0_6.0,"[-21.0, -84.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,P
video_1303.mp4,1303,-81.0_-21.0_0.0,"[-21.0, -81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1304.mp4,1304,-81.0_-21.0_1.0,"[-21.0, -81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1305.mp4,1305,-81.0_-21.0_2.0,"[-21.0, -81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1306.mp4,1306,-81.0_-21.0_3.0,"[-21.0, -81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1307.mp4,1307,-81.0_-21.0_4.0,"[-21.0, -81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1308.mp4,1308,-81.0_-21.0_5.0,"[-21.0, -81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1309.mp4,1309,-81.0_-21.0_6.0,"[-21.0, -81.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,P
video_1310.mp4,1310,-78.0_-21.0_0.0,"[-21.0, -78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1311.mp4,1311,-78.0_-21.0_1.0,"[-21.0, -78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1312.mp4,1312,-78.0_-21.0_2.0,"[-21.0, -78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1313.mp4,1313,-78.0_-21.0_3.0,"[-21.0, -78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
video_1314.mp4,1314,-78.0_-21.0_4.0,"[-21.0, -78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NONE
video_1315.mp4,1315,-78.0_-21.0_5.0,"[-21.0, -78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,NONE
video_1316.mp4,1316,-78.0_-21.0_6.0,"[-21.0, -78.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,P
video_1317.mp4,1317,-75.0_-21.0_0.0,"[-21.0, -75.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE
video_1318.mp4,1318,-75.0_-21.0_1.0,"[-21.0, -75.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NONE
video_1319.mp4,1319,-75.0_-21.0_2.0,"[-21.0, -75.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,NONE
video_1320.mp4,1320,-75.0_-21.0_3.0,"[-21.0, -75.0, 0.0, 0.0, 0.0, -145.0]",1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,NONE
